id	effectiveTime	active	moduleId	refsetId	referencedComponentId	acceptabilityId
b53addd2-a596-4b53-827a-03fcffb083c4	20210731	1	900000000000012004	900000000000508004	4553035018	900000000000548007
b58967b8-1c98-4a86-b234-2a99a0fd89a6	20210731	1	900000000000012004	900000000000508004	4552079012	900000000000548007
b60ec6a4-04cd-5e38-bf3f-fce35a0a3da8	20020131	1	900000000000207008	900000000000508004	900000000000007016	900000000000548007
b637866d-e5ec-5f91-b4cc-b36d9bd694e7	20040731	1	900000000000207008	900000000000509007	2464190017	900000000000548007
b67ea3a0-aed7-506b-aecf-307701c9fb4a	20020131	1	900000000000207008	900000000000509007	900000000001211010	900000000000548007
b699ca94-b510-590f-abac-d6daa6e8f3a2	20150131	1	900000000000207008	900000000000509007	3012812012	900000000000548007
b713e945-faaa-5149-ac9c-c8b87203f035	20020131	1	900000000000207008	900000000000509007	814449014	900000000000548007
b789ec80-bc34-5c62-86ee-26532387342c	20030131	1	900000000000207008	900000000000509007	1490773016	900000000000549004
b7bea3ed-69ee-49c6-adb0-1ec1ce2af189	20210131	1	900000000000207008	900000000000509007	3993799016	900000000000548007
b7da3002-e850-5dc7-bbc1-65fe5464ff78	20040731	1	900000000000207008	900000000000508004	2470593019	900000000000548007
b7e49816-b817-4af4-88e1-e141aee384ed	20190131	1	900000000000012004	900000000000508004	3728187014	900000000000548007
b841dcb3-1a30-45eb-ae6a-99a410aa2f9e	20180731	1	900000000000012004	900000000000509007	3663248015	900000000000548007
b8739140-a793-5c45-b1b2-7caa324407b4	20060731	1	900000000000207008	900000000000509007	2613985018	900000000000548007
b886455d-7e6e-5bd7-a3c3-e8d11ed41c8e	20030131	0	900000000000207008	900000000000508004	709093013	900000000000548007
b8c35905-5866-46c6-be5e-f21012efec67	20190731	1	900000000000207008	900000000000508004	3770465010	900000000000548007
b8ce27e3-c02b-52f0-9f3e-fc7ac1db9e69	20020131	1	900000000000207008	900000000000509007	900000000000975010	900000000000548007
b9a82060-0e98-43d6-92cd-551137aeff13	20180731	1	900000000000012004	900000000000508004	3663248015	900000000000548007
b9bb077e-b3db-5c18-ba51-ac39d609fbc5	20020131	1	900000000000207008	900000000000509007	636080016	900000000000548007
b9d9d23b-264e-5364-b378-dcfad139c12d	20020131	1	900000000000207008	900000000000508004	900000000000032019	900000000000548007
ba1d755f-705a-5a0b-b9c3-ea022f59400e	20070131	1	900000000000207008	900000000000508004	2641481015	900000000000548007
ba20e67b-791d-5972-81c1-613dcf0c978f	20050731	1	900000000000207008	900000000000508004	2546985015	900000000000548007
bb0bc3a2-64b9-4ecd-8891-7b94f282e93e	20180131	1	900000000000207008	900000000000508004	3635991013	900000000000548007
bb21cab9-41c6-4991-ba09-94d8b9c932b1	20210731	1	900000000000012004	900000000000508004	4552080010	900000000000548007
bb29e637-95a4-5769-bd22-fb720f877deb	20150131	1	900000000000207008	900000000000508004	3012773019	900000000000548007
bba7935f-5d6b-5213-9959-82cd201fe7f8	20070131	1	900000000000207008	900000000000509007	2638423012	900000000000548007
bbc82cd9-8f51-568d-bb3a-26bab52424fd	20060131	1	900000000000207008	900000000000508004	2574625012	900000000000548007
bbda042a-05c0-5409-8e6a-41b653cddeca	20060131	1	900000000000207008	900000000000509007	2578008016	900000000000548007
bbfc6308-d103-5781-a601-b05c09533220	20130731	1	900000000000207008	900000000000509007	2965686017	900000000000548007
bc51c3e3-2871-40bf-bdec-def7c3529628	20200731	1	900000000000012004	900000000000509007	3891089010	900000000000548007
bc6ca9f6-1324-5acd-8c93-9af3a5161ae3	20020131	1	900000000000207008	900000000000509007	835097018	900000000000548007
bc81e699-058d-4e38-8503-300ecbaa00df	20180131	1	900000000000012004	900000000000509007	3517711011	900000000000548007
bce35492-c203-5a31-a3c2-9a79b2842297	20020131	1	900000000000207008	900000000000508004	900000000000959012	900000000000548007
bd4da82b-2efd-536f-93bc-154ae37130d3	20020131	1	900000000000207008	900000000000508004	697843019	900000000000548007
bdbc1995-8c55-5bf0-a6df-e6773e680632	20030731	0	900000000000207008	900000000000508004	645536015	900000000000548007
be37ac95-b7cc-512e-a5d0-6da2af67589f	20080731	1	900000000000207008	900000000000508004	2709052010	900000000000548007
be6eacb7-5b69-5ecf-ae95-49c0b371854d	20020131	1	900000000000207008	900000000000508004	761197016	900000000000548007
beab3d20-464a-5f4f-9764-73dfd34ea6d1	20100131	1	900000000000207008	900000000000509007	2836660014	900000000000548007
bec59a9a-4200-5b2b-8493-55da28b24c00	20060731	0	900000000000207008	900000000000509007	727345014	900000000000548007
bef6e88f-5d10-541c-9956-87a14bb2378f	20090131	1	900000000000207008	900000000000508004	2789681010	900000000000548007
bf200a93-60a3-55f1-b853-da511190eaf2	20150131	1	900000000000207008	900000000000509007	3012837019	900000000000548007
bf844ae2-87b7-4942-a5cd-6bbdd36cfc6d	20200731	1	900000000000012004	900000000000508004	3944129014	900000000000548007
bfa5cb8a-1fa5-588c-a9a8-5cfd1ca3345d	20020131	1	900000000000207008	900000000000509007	648842014	900000000000548007
c0df5ba5-e9d9-5e42-b9f4-1540914cb3ec	20150131	1	900000000000207008	900000000000509007	3012822018	900000000000548007
c0eecc7b-058c-59c4-b51e-0bd1247e808a	20020131	1	900000000000207008	900000000000509007	368244017	900000000000548007
c1111163-071a-587e-bcbf-af29a5682792	20140131	1	900000000000207008	900000000000509007	2985195019	900000000000548007
c1191972-d7e3-51d0-8685-9cb48bff3ec8	20020131	1	900000000000207008	900000000000508004	636097010	900000000000548007
c11be250-d516-5763-8752-82c53cf71fc6	20020131	1	900000000000207008	900000000000509007	900000000000961015	900000000000549004
c1725b7f-94a0-532c-8b68-51fa9615eb22	20020131	1	900000000000207008	900000000000508004	367805018	900000000000548007
c17e7ef9-f63c-49b9-a98b-0bd5cd03ccbb	20210731	1	900000000000012004	900000000000508004	4536747018	900000000000548007
c19d60c8-75d5-4483-9d7b-4ee77658041c	20180131	1	900000000000012004	900000000000509007	3518053015	900000000000548007
c1d96452-fbf0-52ab-8ea0-bfdd0bc319c2	20020731	1	900000000000207008	900000000000508004	1208893015	900000000000548007
c21eb986-7fb9-4676-86e7-8c38776bcd71	20170731	1	900000000000012004	900000000000508004	3498413014	900000000000548007
c289c3d2-f4a0-40e4-9f5f-d0d25de4051e	20190131	1	900000000000012004	900000000000508004	3754720014	900000000000549004
c2d497ec-11d0-521d-9711-dcb47815c4e8	20020131	1	900000000000207008	900000000000508004	900000000000988013	900000000000548007
c2d6c6cc-c080-5da3-b35a-28ee42d49fcb	20020131	1	900000000000207008	900000000000509007	900000000000957014	900000000000548007
c2e9039c-2765-5608-8cf6-97a7c7cac7d3	20080731	1	900000000000207008	900000000000509007	2709052010	900000000000548007
c351177d-282a-48bb-a306-f26513414087	20170731	1	900000000000012004	900000000000509007	3498413014	900000000000548007
c36966be-df36-5434-8ee0-e020d5dbd7f5	20040731	1	900000000000207008	900000000000509007	2466056014	900000000000548007
c380be48-7069-50c7-837d-0c6741f387b8	20020131	1	900000000000207008	900000000000508004	696573014	900000000000548007
c38588a5-8d5a-583f-9a54-2c747815d095	20020131	1	900000000000207008	900000000000508004	796347018	900000000000548007
c3c9b147-726e-5f18-b32e-20b201c3768b	20080131	1	900000000000207008	900000000000509007	2690648017	900000000000548007
c4147a14-bf6d-5b6d-81a4-faa38ba3ffba	20030731	0	900000000000207008	900000000000508004	671597013	900000000000548007
c431d0c3-e3e0-511d-9962-ad7a2c44a916	20020731	1	900000000000207008	900000000000508004	1210471013	900000000000548007
c4386fac-1536-57e2-a799-eac729b74bac	20020131	1	900000000000207008	900000000000508004	367802015	900000000000548007
c43f5816-b2ec-595f-b942-75c7f65e68ad	20020131	1	900000000000207008	900000000000509007	652719014	900000000000548007
c4c60e30-43e7-57c4-851d-e5450fddd607	20020131	1	900000000000207008	900000000000508004	777016	900000000000548007
c54de11a-23a1-5bb8-b75b-4d97a4b6c201	20020731	1	900000000000207008	900000000000508004	1195425014	900000000000548007
c583c68a-b316-5ebd-8ae3-49979c8ac9b9	20020131	1	900000000000207008	900000000000508004	665309010	900000000000548007
c618788b-bb3a-5f74-a494-8939f1613dc4	20020131	1	900000000000207008	900000000000509007	787468010	900000000000548007
c64d9486-3a9f-5a4f-9be1-03a63211c98b	20070131	1	900000000000207008	900000000000508004	2638124010	900000000000548007
c69468d5-bf1c-5eee-a446-a754f519b735	20040731	1	900000000000207008	900000000000509007	2468834018	900000000000548007
c6cd1482-624c-5470-8edc-c08040683e38	20020131	1	900000000000207008	900000000000508004	485028013	900000000000548007
c7264312-27bf-5671-b439-b5b76a03ce26	20020131	1	900000000000207008	900000000000508004	900000000000008014	900000000000548007
c738d08c-b053-43cc-a03b-7eae6a9c0dfc	20210131	1	900000000000207008	900000000000508004	4165449013	900000000000548007
c74e8591-9674-5892-a11b-bc3b4e1fd1c0	20020131	1	900000000000207008	900000000000509007	900000000000981019	900000000000548007
c75d6a05-1e60-56d4-b7f7-fb1ff2ba50f1	20060731	0	900000000000207008	900000000000508004	727345014	900000000000548007
c774cb3a-2c2d-53bb-85a5-1d7f0dacd3bf	20020131	1	900000000000207008	900000000000508004	900000000000974014	900000000000549004
c77cfd88-42a4-4d24-964d-52ed327cbc38	20210131	1	900000000000207008	900000000000508004	3993799016	900000000000548007
c7b30ec2-09a6-4656-aea0-605cdfd879b8	20190131	1	900000000000012004	900000000000509007	3728189012	900000000000548007
c7ceb5c8-1cf0-4e3d-8fda-ed69a29a3d8c	20210131	1	900000000000207008	900000000000508004	4165266013	900000000000548007
c7d95d50-a7e6-52ed-a35a-14fd68a36948	20020131	1	900000000000207008	900000000000509007	791573011	900000000000548007
c7e92270-1767-54cd-ac2c-7729528f67c1	20020131	1	900000000000207008	900000000000508004	730725014	900000000000548007
c88a59d2-4172-5be1-b889-27ec2e639f36	20020731	1	900000000000207008	900000000000508004	1186756013	900000000000548007
c89732cf-d344-5084-9c96-0e05d64ec7a1	20040731	1	900000000000207008	900000000000508004	2465963015	900000000000548007
c89d11f5-ddaf-5532-a134-7f7a1d244e3c	20040731	0	900000000000207008	900000000000509007	748373016	900000000000548007
c8f4b1dc-0f95-5372-a0cb-6c094919731b	20020131	1	900000000000207008	900000000000508004	731587013	900000000000548007
c92f416a-a28c-4abf-a5e3-9db2c9b35e3e	20210731	1	900000000000012004	900000000000509007	4536721010	900000000000548007
c9348365-a826-5b9c-a395-601b85f2d5b3	20020131	1	900000000000207008	900000000000508004	611088019	900000000000548007
c93cca00-5ee8-5026-be0e-3c2961dd7b93	20020131	1	900000000000207008	900000000000508004	577499018	900000000000548007
c991dddd-87b2-4e0b-ba0a-6067cfa6bbef	20210731	1	900000000000012004	900000000000509007	4536730019	900000000000548007
c9a52892-63c7-4865-afc0-6da597e8282a	20180131	1	900000000000012004	900000000000508004	3504514016	900000000000548007
c9ed80b3-2ceb-45cf-bd33-04941e8900f3	20200731	1	900000000000012004	900000000000509007	3944155010	900000000000548007
c9f14b4f-b0a5-43d4-a497-82de9c9042dd	20210731	1	900000000000012004	900000000000509007	4536748011	900000000000548007
c9f90466-0bac-54eb-a3ae-49a3f5061191	20040131	1	900000000000207008	900000000000509007	2149645017	900000000000548007
cb0d4756-e62b-51ec-8282-bb84757bf83c	20020131	1	900000000000207008	900000000000509007	579162017	900000000000548007
cb5ac67c-465f-5391-8d66-e4f9074000ec	20140131	1	900000000000207008	900000000000508004	2985193014	900000000000548007
cb96aaa9-23ef-5e8f-ad78-b0d3f5b2c07b	20020131	1	900000000000207008	900000000000509007	900000000000960019	900000000000548007
cbd8b4dd-7bf4-59a7-ba35-bb3d0f6c0af7	20190731	0	900000000000207008	900000000000509007	646032016	900000000000548007
cc06b652-7765-4029-8ded-71f89cb958e8	20190131	1	900000000000012004	900000000000508004	3754721013	900000000000548007
cc439ed1-1e3b-51c2-8046-5e1c266342d6	20020731	0	900000000000207008	900000000000509007	755161018	900000000000548007
cc5d8ef2-1dad-4d85-b094-e0b3437ad9b6	20200731	1	900000000000207008	900000000000509007	3944109013	900000000000548007
cc619e26-2d9c-5b43-84ba-faaa8f2825ef	20070131	1	900000000000207008	900000000000508004	2638954016	900000000000548007
cc8b468c-7d28-5fa0-b3a2-53864741623c	20040731	1	900000000000207008	900000000000509007	2466042012	900000000000548007
ccb77a01-b2dd-5ac0-93f5-e1af1c23fbd7	20020131	1	900000000000207008	900000000000509007	716456016	900000000000548007
cce8c728-7835-5964-b647-b917bfb04f54	20070131	0	900000000000207008	900000000000508004	749020015	900000000000548007
ccf27fe2-86b9-4706-ad1c-90c595a1614a	20190131	1	900000000000012004	900000000000508004	3728182015	900000000000548007
ccff40ea-1952-514a-b728-77173df3cac8	20040731	0	900000000000207008	900000000000508004	732245012	900000000000548007
cd16738d-df07-58b7-b5f4-ab0b651433e9	20020131	1	900000000000207008	900000000000509007	652664016	900000000000548007
cd2b1cdf-3b48-5694-be50-c5e4eaadd876	20190131	0	900000000000207008	900000000000509007	900000000000170018	900000000000548007
cd6e0985-2176-59d9-bf6b-1e25286743f0	20070131	1	900000000000207008	900000000000508004	2643094017	900000000000548007
cd9b95bf-974a-4ad1-ae3b-1c599243ba7e	20190131	1	900000000000012004	900000000000509007	3728202012	900000000000548007
cda19fba-874a-42a5-8a5c-d8b8a8e6257d	20200731	1	900000000000012004	900000000000509007	3891085016	900000000000548007
ce47ee7e-1e0a-5a59-bf20-0694cbf8eaed	20030731	0	900000000000207008	900000000000509007	645536015	900000000000548007
ce4bc58b-697e-4060-91a4-329662adaf59	20190131	1	900000000000012004	900000000000508004	3728189012	900000000000548007
ce799eb3-b96c-5ccc-b5c9-0a69ef3091ee	20020731	0	900000000000207008	900000000000508004	755161018	900000000000548007
cec3cf48-7f0e-5af9-a6f6-2eeca855a9bc	20020131	1	900000000000207008	900000000000508004	368259011	900000000000548007
cee9c1a5-c2d1-583f-a0dc-2c8756c83157	20020131	1	900000000000207008	900000000000509007	735569019	900000000000548007
cefd85e2-58ee-56f1-bd2e-71518bebbbcf	20150131	1	900000000000207008	900000000000509007	3012847016	900000000000548007
cf5a9934-07a3-4bd1-b518-7b5b0d9fd96a	20170731	1	900000000000012004	900000000000509007	3475740015	900000000000548007
cf778f5c-2245-5b3d-9b3f-3d2aa88a7e2a	20160131	1	900000000000207008	900000000000508004	3299001019	900000000000548007
cf7e55ad-4ecb-5a06-a171-b21fc30f7b1c	20070131	1	900000000000207008	900000000000509007	2639116013	900000000000548007
cf803e0f-4d40-5b5a-892b-dca54264eede	20020731	1	900000000000207008	900000000000508004	1195518016	900000000000548007
cf8dad1f-0c0c-47b6-94b1-32dc5659e3fe	20180131	1	900000000000012004	900000000000509007	3533540015	900000000000548007
cf98208a-ec96-59fc-a953-667d21a5c37f	20060131	0	900000000000207008	900000000000509007	633547010	900000000000548007
cfa115de-fc28-4c09-bc24-a5a41e0c60b1	20170731	1	900000000000012004	900000000000508004	3475748010	900000000000548007
cfab4d89-2b63-54f8-8233-9df282a05b3c	20020131	1	900000000000207008	900000000000508004	768473013	900000000000548007
d039eb0a-0534-4454-a83e-340151a84046	20170131	1	900000000000207008	900000000000509007	3317560014	900000000000548007
d05db5ea-ec72-5a53-8481-f3ac013613d4	20020131	1	900000000000207008	900000000000508004	900000000000014019	900000000000548007
d0863390-9993-5165-b68a-5a6f22742c96	20020131	1	900000000000207008	900000000000509007	181140017	900000000000548007
d0f18111-936b-5c64-913d-6215da936a72	20080731	0	900000000000207008	900000000000509007	791057012	900000000000548007
d1571123-2a43-5d54-a02d-7299a7bd146f	20030131	1	900000000000207008	900000000000509007	1458022014	900000000000548007
d161947b-f99a-5513-871c-4c83c6eb12bf	20060731	1	900000000000207008	900000000000509007	2607678010	900000000000548007
d162e142-cb81-508a-878b-db5464cc4883	20020131	1	900000000000207008	900000000000508004	181109012	900000000000548007
d1679b5e-21e6-5992-a899-dad0bf724ef8	20040131	1	900000000000207008	900000000000508004	2149643012	900000000000548007
d18c0e13-23c5-5030-a143-eb13f5bac0a5	20020131	1	900000000000207008	900000000000508004	407958017	900000000000548007
d197e1a1-fb93-4a81-b753-a36ea02cb504	20190131	1	900000000000012004	900000000000509007	3727905018	900000000000548007
d1ab7278-c371-4f40-b6bc-04f9690d323e	20170731	1	900000000000012004	900000000000509007	3498418017	900000000000548007
d1c69cd1-5025-585c-b4e2-1798ba00be05	20020131	1	900000000000207008	900000000000509007	762925019	900000000000548007
d1df35ad-2523-49fd-ae5c-4db0e990f49b	20210731	1	900000000000012004	900000000000508004	4536743019	900000000000548007
d21296c4-1ff2-5da2-a21e-44b7f5eaf4d0	20150131	1	900000000000207008	900000000000508004	3012753012	900000000000549004
d22bb8db-6ab4-533d-86be-daaad5fa6ef4	20060731	1	900000000000207008	900000000000508004	2612321010	900000000000548007
d27cec34-6363-4c67-a133-546e07696d7b	20170131	1	900000000000207008	900000000000508004	3317560014	900000000000548007
d2903c0e-ce5a-573c-9d82-66d0b1b81d48	20030131	0	900000000000207008	900000000000509007	774901010	900000000000548007
d2be2f88-1b34-5c06-b063-c3cc03eb054d	20070131	1	900000000000207008	900000000000508004	2645581011	900000000000548007
d2ea058b-3727-5a2b-9ba9-cde146f5e2dd	20020131	1	900000000000207008	900000000000508004	599971019	900000000000548007
d2f8c415-f3fc-46fb-afc9-ab5b13fafbb5	20180131	1	900000000000012004	900000000000509007	3518052013	900000000000548007
d311567d-40b8-512b-bf84-ef6e0c0cca94	20020131	1	900000000000207008	900000000000509007	367805018	900000000000548007
d314eb3d-83d6-55a9-a272-9d0312e63000	20140131	1	900000000000207008	900000000000508004	2981997015	900000000000548007
d32411a0-5fe1-563e-9a72-6a3a3ed30af0	20030131	0	900000000000207008	900000000000509007	766540014	900000000000548007
d33e6bd9-5a62-5cd8-8223-cbf65b1951e8	20040731	0	900000000000207008	900000000000509007	727329012	900000000000548007
d38e45e9-85e0-5e16-adce-4f9159f5bc38	20020131	1	900000000000207008	900000000000509007	900000000001206013	900000000000548007
d392427f-deb6-52fc-a900-aa63b7824dd7	20020131	1	900000000000207008	900000000000508004	900000000000953013	900000000000548007
d3b98ed0-0002-5a59-8735-8a0375bf4298	20050731	1	900000000000207008	900000000000509007	2546529019	900000000000548007
d445e98f-3b30-512a-aa7c-c3b1df12743c	20150131	1	900000000000207008	900000000000508004	3012883013	900000000000548007
d54d6d49-c85a-57b7-b0a5-75114cd37cc5	20020131	1	900000000000207008	900000000000509007	485028013	900000000000548007
d56e0da3-da17-552d-bd08-043bb6142d73	20030731	1	900000000000207008	900000000000509007	1762993014	900000000000548007
d5a9a173-9faf-5148-8549-d1850eab792f	20020731	1	900000000000207008	900000000000508004	1197174015	900000000000548007
d5d835fd-16a2-5329-9d04-c0cd175f534f	20030131	0	900000000000207008	900000000000508004	774901010	900000000000548007
d5e41b2f-f20b-5c56-a755-4d638e545fe3	20040731	0	900000000000207008	900000000000508004	727329012	900000000000548007
d614e96b-b8ed-44cf-832f-6f45c6321fe0	20210731	1	900000000000012004	900000000000508004	4553586015	900000000000548007
d648f9d1-62ef-44ff-b2aa-ba72058644a0	20210731	1	900000000000207008	900000000000508004	4555487011	900000000000548007
d67f2453-96ff-51e2-93fb-657b8d1b1186	20040131	1	900000000000207008	900000000000508004	2149646016	900000000000548007
d690bef2-b36d-504a-a55f-4161b83865d4	20040731	0	900000000000207008	900000000000508004	787166015	900000000000548007
d6b047d8-e41a-59dc-9048-c43368396811	20070131	1	900000000000207008	900000000000509007	2645581011	900000000000548007
d6ba686c-eecb-5892-b6bc-6f7e535783f8	20020131	1	900000000000207008	900000000000509007	778262019	900000000000548007
d6d3b509-cd3a-5659-8509-43fcd6dcd7b6	20050731	1	900000000000207008	900000000000509007	2546985015	900000000000548007
d74e5b10-72ff-5d19-aef8-92c1f6704769	20130731	1	900000000000207008	900000000000508004	2968033018	900000000000548007
d7a62001-c901-577d-b13e-265ae324eeec	20020131	1	900000000000207008	900000000000508004	698967012	900000000000548007
d7af7e08-6ae8-5ed4-adaa-a87f34f58d0e	20040731	0	900000000000207008	900000000000509007	787166015	900000000000548007
d7ff512c-6ed2-5e9d-a96e-69051abe8da3	20020131	1	900000000000207008	900000000000509007	697246016	900000000000548007
d84e0200-4e49-523c-8bc3-dd3199f12b3e	20130731	1	900000000000207008	900000000000508004	2958443011	900000000000548007
d84e146c-dcbe-5791-89e0-d272f4d2046e	20020131	1	900000000000207008	900000000000509007	900000000000171019	900000000000548007
d855b613-22e7-455a-a95a-80f8b615dde4	20210731	1	900000000000012004	900000000000508004	4536739018	900000000000548007
d8840308-f31b-5969-a6b9-7658a7c525a0	20020131	1	900000000000207008	900000000000509007	485029017	900000000000548007
d8a2b93e-d2da-511b-bbd5-2d20d5a40505	20020131	1	900000000000207008	900000000000509007	484078019	900000000000548007
d8ed95b4-b33a-575e-9847-14d24aabb040	20080731	0	900000000000207008	900000000000508004	791057012	900000000000548007
d9328b2e-f63e-5755-a60d-f2b105af0b4c	20020131	1	900000000000207008	900000000000508004	665301013	900000000000548007
d9d586d1-2c0a-5e7b-baec-6f6548410b19	20020131	1	900000000000207008	900000000000509007	900000000000037013	900000000000548007
da3f8db8-6cef-564e-a058-0d6d8deceb21	20020131	1	900000000000207008	900000000000508004	778262019	900000000000548007
da6737de-5e2d-5841-af0e-7dfc7117ff86	20050731	1	900000000000207008	900000000000509007	2546124018	900000000000548007
da7bdf91-092c-4a3f-abf9-e4a7d206b870	20190131	1	900000000000012004	900000000000509007	3728187014	900000000000548007
da80193d-b286-5030-bba5-501baef64de2	20030131	1	900000000000207008	900000000000509007	1458019012	900000000000548007
da91f08a-4984-5957-a7da-57c8a0d6c4ec	20020131	1	900000000000207008	900000000000509007	79074014	900000000000548007
da9577d6-f474-51e0-b4c8-f32c228b38a9	20060131	1	900000000000207008	900000000000508004	2574623017	900000000000548007
dad73a35-563b-5021-98b6-604d85214503	20040731	1	900000000000207008	900000000000509007	2464180013	900000000000548007
dafaaeab-e662-5b9e-af25-fcd42bcb881c	20020131	1	900000000000207008	900000000000509007	761197016	900000000000548007
db17684e-733f-4d6a-ab5a-2912b4ed1c73	20210731	1	900000000000207008	900000000000509007	4555485015	900000000000548007
db2fe693-d5ae-5fa0-be5a-e0735596e82e	20020131	1	900000000000207008	900000000000509007	900000000001210011	900000000000548007
db79e0f3-75e4-5014-aa19-0a8073c061c3	20020131	1	900000000000207008	900000000000508004	617495011	900000000000548007
db969fac-ac1e-53f2-86ba-ecd130fa30d0	20060731	0	900000000000207008	900000000000508004	543732016	900000000000548007
dbabdc53-2d26-54c0-b957-37634831a8f9	20020131	1	900000000000207008	900000000000508004	762921011	900000000000548007
dbb7acc4-278c-53fc-803d-253bededce92	20190131	0	900000000000207008	900000000000508004	900000000000170018	900000000000548007
dbca8277-4ae0-5acb-a6fb-a18971a3feaf	20040731	1	900000000000207008	900000000000508004	2472316017	900000000000548007
dc0a8866-a413-56b8-8b38-619be640eef7	20070131	0	900000000000207008	900000000000509007	756501019	900000000000548007
dc4e9226-6a82-4275-a15e-9a18a5f4c4ba	20180731	1	900000000000012004	900000000000509007	3637609016	900000000000548007
dc91c819-d193-5b89-8dc0-4cb13da90809	20020131	1	900000000000207008	900000000000508004	698190018	900000000000548007
dcd8ffaa-75b8-5a5d-9a9a-8931362ae01d	20020131	1	900000000000207008	900000000000509007	731587013	900000000000548007
dd13307b-d95c-5596-a5bd-9e7512d6e83f	20020131	1	900000000000207008	900000000000508004	757124014	900000000000548007
dd4b46ac-d75e-529d-b24d-2ecc8330e17f	20020131	1	900000000000207008	900000000000509007	599971019	900000000000548007
dd84e36a-60fc-5701-8cc8-d5437867ab9c	20090131	1	900000000000207008	900000000000509007	2789681010	900000000000548007
dda715f5-d630-57d5-918c-8212850b2c40	20150131	1	900000000000207008	900000000000509007	3012809014	900000000000548007
de0ba69f-1a80-4858-b35f-f86c8429544f	20210731	1	900000000000012004	900000000000509007	4571457010	900000000000548007
de6162ee-b12b-5bfe-bca8-ec70c2aabfb0	20020131	1	900000000000207008	900000000000509007	388315014	900000000000548007
de648f5b-7745-5cea-8e93-1586c7372444	20040731	1	900000000000207008	900000000000509007	2470593019	900000000000548007
dea0f207-f521-4a49-a04b-fb5e0e6e5b14	20170731	1	900000000000207008	900000000000509007	3451169011	900000000000548007
dee838a4-51d4-5977-bf28-c6b5ce383898	20020731	1	900000000000207008	900000000000508004	1195424013	900000000000548007
defd80a6-a1f8-5287-a443-eb6fd8513b94	20180131	0	900000000000207008	900000000000509007	79075010	900000000000549004
df43e750-b062-4a96-b821-f56c281992f8	20190131	1	900000000000012004	900000000000508004	3728203019	900000000000548007
df5338ce-4316-5faf-afde-8eee2d6cddad	20190131	0	900000000000207008	900000000000509007	900000000000168010	900000000000549004
df610edf-c86f-4e07-b02a-fc1ce4eda80c	20160731	1	900000000000207008	900000000000508004	3312454017	900000000000548007
dfcc0f7e-c368-50e2-a468-49e591675cd3	20090131	1	900000000000207008	900000000000509007	2787744014	900000000000548007
e0011f97-8566-5be0-9f09-0cf634a5d710	20020131	1	900000000000207008	900000000000508004	810006012	900000000000548007
e0051c7f-8a07-5ab5-ad39-885342a21b9f	20090131	1	900000000000207008	900000000000508004	2787744014	900000000000548007
e04e6a85-f8c1-476a-932c-1b2bed53627c	20180131	1	900000000000207008	900000000000509007	3635991013	900000000000548007
e0a7a5e8-93be-5d59-a750-6c762a72358e	20070131	1	900000000000207008	900000000000509007	2643092018	900000000000548007
e0ae0a45-fbcc-55b8-ad29-82a0d238b3ad	20020131	1	900000000000207008	900000000000508004	900000000000975010	900000000000548007
e0d90919-c5b6-4eab-b2ef-631a76158190	20210731	1	900000000000012004	900000000000508004	4536734011	900000000000548007
e1067a60-3254-5a20-93c5-3a54c77b0147	20060731	0	900000000000207008	900000000000509007	2531746019	900000000000548007
e12648fc-d914-5cc5-a0ee-bf756fd1c21b	20040731	1	900000000000207008	900000000000509007	2464181012	900000000000548007
e145e14d-61fe-5da7-b889-ad193248cdd0	20020131	1	900000000000207008	900000000000508004	762934012	900000000000548007
e14aaa6c-812a-5955-ae69-4e341c5065ff	20020131	1	900000000000207008	900000000000509007	577343015	900000000000548007
e1679ee2-9e05-5837-8ad5-3fa58e735ee5	20030131	0	900000000000207008	900000000000508004	707276013	900000000000548007
e170ba51-e2d3-5414-af90-50a2ff33130b	20020131	1	900000000000207008	900000000000508004	758445014	900000000000548007
e1c3a972-633c-57a2-8b86-1494241bf205	20040731	1	900000000000207008	900000000000509007	2472329017	900000000000548007
e20c2f81-a8d4-5e7b-91b4-89e0d6d22966	20020131	1	900000000000207008	900000000000508004	696572016	900000000000548007
e2725acb-1f10-40e3-b386-6d421a4a1aa8	20180131	1	900000000000012004	900000000000508004	3518051018	900000000000548007
e290af81-def8-554d-aa7d-f8f0207be156	20020131	1	900000000000207008	900000000000508004	697003013	900000000000548007
e330c298-3caf-5e0c-a2fc-fea399d072b9	20020131	1	900000000000207008	900000000000508004	900000000001208014	900000000000548007
e353df58-6de5-586c-8bf3-47591fb7b1d5	20020131	1	900000000000207008	900000000000509007	900000000000973015	900000000000548007
e372124c-d337-5a4a-b0b8-eb934008c9e5	20020131	1	900000000000207008	900000000000508004	646243015	900000000000548007
e3a1f388-0cd9-5469-9588-46d4d22a7935	20020131	1	900000000000207008	900000000000508004	652472014	900000000000548007
e3dcb251-1942-5009-9bf0-059534f5ad57	20020131	1	900000000000207008	900000000000508004	730626019	900000000000548007
e4404d82-817b-550a-957e-b8397fa22b91	20070131	1	900000000000207008	900000000000509007	2643093011	900000000000548007
e4783471-22bf-5051-b7db-2b31a1381ad9	20040731	1	900000000000207008	900000000000509007	2461664015	900000000000548007
e4983107-964a-5a9c-bd4d-652474e4d312	20140131	1	900000000000207008	900000000000509007	2984195014	900000000000548007
